ID,pre_nom,pre_denom,Precision,re_nom,re_denom,Recall,F1
754,0,2,0.0,0,2,0.0,0.0
755,0,0,0.0,0,1,0.0,0.0
756,0,1,0.0,0,2,0.0,0.0
757,1,1,1.0,1,2,0.5,0.6666666666666666
758,2,2,1.0,2,2,1.0,1.0
759,0,1,0.0,0,1,0.0,0.0
763,2,2,1.0,2,3,0.6666666666666666,0.8
764,3,5,0.6,3,5,0.6,0.6
765,1,5,0.2,1,5,0.2,0.20000000000000004
766,1,2,0.5,1,2,0.5,0.5
767,2,3,0.6666666666666666,2,4,0.5,0.5714285714285715
768,1,2,0.5,1,3,0.3333333333333333,0.4
769,0,6,0.0,0,5,0.0,0.0
770,3,4,0.75,3,5,0.6,0.6666666666666665
776,1,1,1.0,1,2,0.5,0.6666666666666666
777,2,3,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666
780,0,0,0.0,0,3,0.0,0.0
781,1,1,1.0,1,2,0.5,0.6666666666666666
782,1,3,0.3333333333333333,1,2,0.5,0.4
783,1,2,0.5,1,2,0.5,0.5
784,3,3,1.0,3,3,1.0,1.0
785,1,1,1.0,1,3,0.3333333333333333,0.5
